content,case folding,tokenizing,normalisasi,stemming teks,filtering-teks
"alhamdulillah pembatalan tiket saya sudah berhasil & sudah masuk ke rekening.. hanya saja sayangnya tidak bisa cancel jika nama id tidak ada di daftar penumpang.. tapi yg penting prosesnya bener 3hri sudah dikembalikan 100%.. mudah""an pandemi ini segera berakhir karna ingin mudik,, ziarah ke makam bapa.. aamiin",alhamdulillah pembatalan tiket saya sudah berhasil sudah masuk  rekening hanya saja sayangnya tidak bisa cancel jika nama  tidak   daftar penumpang tapi  penting prosesnya bener  sudah dikembalikan mudahan pandemi  segera berakhir karna ingin mudik ziarah  makam bapa aamiin,"['alhamdulillah', 'pembatalan', 'tiket', 'saya', 'sudah', 'berhasil', 'sudah', 'masuk', 'rekening', 'hanya', 'saja', 'sayangnya', 'tidak', 'bisa', 'cancel', 'jika', 'nama', 'tidak', 'daftar', 'penumpang', 'tapi', 'penting', 'prosesnya', 'bener', 'sudah', 'dikembalikan', 'mudahan', 'pandemi', 'segera', 'berakhir', 'karna', 'ingin', 'mudik', 'ziarah', 'makam', 'bapa', 'aamiin']","['alhamdulillah', 'pembatalan', 'tiket', 'saya', 'sudah', 'berhasil', 'sudah', 'masuk', 'rekening', 'hanya', 'saja', 'sayangnya', 'tidak', 'bisa', 'membatalkan', 'jika', 'nama', 'tidak', 'daftar', 'penumpang', 'tetapi', 'penting', 'prosesnya', 'benar', 'sudah', 'dikembalikan', 'mudahan', 'pandemi', 'segera', 'berakhir', 'karena', 'ingin', 'pulang', 'kampung', 'ziarah', 'makam', 'bapa', 'amin']","['alhamdulillah', 'batal', 'tiket', 'saya', 'sudah', 'hasil', 'sudah', 'masuk', 'rekening', 'hanya', 'saja', 'sayang', 'tidak', 'bisa', 'batal', 'jika', 'nama', 'tidak', 'daftar', 'tumpang', 'tetapi', 'penting', 'proses', 'benar', 'sudah', 'kembali', 'mudah', 'pandemi', 'segera', 'akhir', 'karena', 'ingin', 'pulang', 'kampung', 'ziarah', 'makam', 'bapa', 'amin']","['alhamdulillah', 'batal', 'tiket', 'hasil', 'masuk', 'rekening', 'sayang', 'batal', 'nama', 'daftar', 'tumpang', 'proses', 'mudah', 'pandemi', 'pulang', 'kampung', 'ziarah', 'makam', 'bapa', 'amin']"
"Sejak 2015- sekaranh suka bgt pakai kereta api. Skr pembatalan tiket makin mudah gk usah kestasiun daop2 nya, bs dr aplikasi jadi gk ribet, pilih tempat duduk mudah, suka deh KAI, LEBIH GAMPANG PESEN TIEKT BUAT KEMANA AJA.",sejak sekaranh suka  pakai kereta   pembatalan tiket makin mudah  usah kestasiun daop    aplikasi jadi  ribet pilih tempat duduk mudah suka  kai lebih gampang pesen tiekt buat kemana ,"['sejak', 'sekaranh', 'suka', 'pakai', 'kereta', 'pembatalan', 'tiket', 'makin', 'mudah', 'usah', 'kestasiun', 'daop', 'aplikasi', 'jadi', 'ribet', 'pilih', 'tempat', 'duduk', 'mudah', 'suka', 'kai', 'lebih', 'gampang', 'pesen', 'tiekt', 'buat', 'kemana']","['sejak', 'sekarang', 'suka', 'gunakan', 'kereta', 'pembatalan', 'tiket', 'semakin', 'mudah', 'usah', 'ke', 'stasiun', 'pesan', 'aplikasi', 'sehingga', 'rumit', 'pilih', 'tempat', 'duduk', 'mudah', 'suka', 'kai', 'lebih', 'mudah', 'pesan', 'tiket', 'untuk', 'kemana']","['sejak', 'sekarang', 'suka', 'guna', 'kereta', 'batal', 'tiket', 'makin', 'mudah', 'usah', 'ke', 'stasiun', 'pesan', 'aplikasi', 'sehingga', 'rumit', 'pilih', 'tempat', 'duduk', 'mudah', 'suka', 'kai', 'lebih', 'mudah', 'pesan', 'tiket', 'untuk', 'mana']","['suka', 'kereta', 'batal', 'tiket', 'mudah', 'stasiun', 'pesan', 'aplikasi', 'rumit', 'pilih', 'duduk', 'mudah', 'suka', 'kai', 'mudah', 'pesan', 'tiket']"
Sangat memudahkan pengguna dalam melihat jadwal dan harga tiket kereta api. Dan masih banyak lagi informasi yg di sampaikan dalam aplikasi ini.. semakin di tingkatkan dan masih sering terjadi bug seperti tidak terdapat jadwal perjalanan padahal di traveloka masih ada jadwal perjalanan,sangat memudahkan pengguna dalam melihat jadwal  harga tiket kereta   masih banyak lagi informasi   sampaikan dalam aplikasi  semakin  tingkatkan  masih sering terjadi  seperti tidak terdapat jadwal perjalanan padahal  traveloka masih  jadwal perjalanan,"['sangat', 'memudahkan', 'pengguna', 'dalam', 'melihat', 'jadwal', 'harga', 'tiket', 'kereta', 'masih', 'banyak', 'lagi', 'informasi', 'sampaikan', 'dalam', 'aplikasi', 'semakin', 'tingkatkan', 'masih', 'sering', 'terjadi', 'seperti', 'tidak', 'terdapat', 'jadwal', 'perjalanan', 'padahal', 'traveloka', 'masih', 'jadwal', 'perjalanan']","['sangat', 'memudahkan', 'pengguna', 'dalam', 'melihat', 'jadwal', 'harga', 'tiket', 'kereta', 'masih', 'banyak', 'lagi', 'informasi', 'sampaikan', 'dalam', 'aplikasi', 'semakin', 'tingkatkan', 'masih', 'sering', 'terjadi', 'seperti', 'tidak', 'terdapat', 'jadwal', 'perjalanan', 'padahal', 'traveloka', 'masih', 'jadwal', 'perjalanan']","['sangat', 'mudah', 'guna', 'dalam', 'lihat', 'jadwal', 'harga', 'tiket', 'kereta', 'masih', 'banyak', 'lagi', 'informasi', 'sampai', 'dalam', 'aplikasi', 'makin', 'tingkat', 'masih', 'sering', 'jadi', 'seperti', 'tidak', 'dapat', 'jadwal', 'jalan', 'padahal', 'traveloka', 'masih', 'jadwal', 'jalan']","['mudah', 'lihat', 'jadwal', 'harga', 'tiket', 'kereta', 'informasi', 'aplikasi', 'tingkat', 'jadwal', 'jalan', 'traveloka', 'jadwal', 'jalan']"
"Mohon jangan sering update. Karena sering sudah sampai stasiun mau boarding harus update, kereta mau berangkat, aplikasi belum selesai update. Trimakasih PT KAI. Makin ok ...",mohon jangan sering update karena sering sudah sampai stasiun  boarding harus update kereta  berangkat aplikasi belum selesai update trimakasih  kai makin ,"['mohon', 'jangan', 'sering', 'update', 'karena', 'sering', 'sudah', 'sampai', 'stasiun', 'boarding', 'harus', 'update', 'kereta', 'berangkat', 'aplikasi', 'belum', 'selesai', 'update', 'trimakasih', 'kai', 'makin']","['mohon', 'jangan', 'sering', 'pembaruan', 'karena', 'sering', 'sudah', 'sampai', 'stasiun', 'boarding', 'harus', 'pembaruan', 'kereta', 'berangkat', 'aplikasi', 'belum', 'selesai', 'pembaruan', 'terima', 'kasih', 'kai', 'semakin']","['mohon', 'jangan', 'sering', 'baru', 'karena', 'sering', 'sudah', 'sampai', 'stasiun', 'boarding', 'harus', 'baru', 'kereta', 'berangkat', 'aplikasi', 'belum', 'selesai', 'baru', 'terima', 'kasih', 'kai', 'makin']","['mohon', 'stasiun', 'boarding', 'kereta', 'berangkat', 'aplikasi', 'selesai', 'terima', 'kasih', 'kai']"
"Aplikasi ini ko gak bisa di gunakan lagi,, jadi tambah susah mau buking tiket. Padahal aplikasi ini sangat membantu di saat banyak kerjaan dan gak sempat buking ke stasiun.",aplikasi    bisa  gunakan lagi jadi tambah susah  buking tiket padahal aplikasi  sangat membantu  saat banyak kerjaan   sempat buking  stasiun,"['aplikasi', 'bisa', 'gunakan', 'lagi', 'jadi', 'tambah', 'susah', 'buking', 'tiket', 'padahal', 'aplikasi', 'sangat', 'membantu', 'saat', 'banyak', 'kerjaan', 'sempat', 'buking', 'stasiun']","['aplikasi', 'bisa', 'gunakan', 'lagi', 'sehingga', 'tambah', 'sulit', 'pesan', 'tiket', 'padahal', 'aplikasi', 'sangat', 'membantu', 'saat', 'banyak', 'kerjaan', 'sempat', 'pesan', 'stasiun']","['aplikasi', 'bisa', 'guna', 'lagi', 'sehingga', 'tambah', 'sulit', 'pesan', 'tiket', 'padahal', 'aplikasi', 'sangat', 'bantu', 'saat', 'banyak', 'kerja', 'sempat', 'pesan', 'stasiun']","['aplikasi', 'sulit', 'pesan', 'tiket', 'aplikasi', 'bantu', 'kerja', 'pesan', 'stasiun']"
"Kenapa sekarang jadi susah untuk pesan tikenyaa.. Nyesel udah update... Tau gitu ttep pake versi yg lama.. Yang baru disuruh masukin 16 diget no identitas udah gitu mau di atur gak bisa lag.. Kecewa q,, mohon pihak kai saya minta kejelasannya",kenapa sekarang jadi susah untuk pesan tikenyaa nyesel udah update  gitu ttep pake versi  lama yang baru disuruh masukin diget  identitas udah gitu   atur  bisa  kecewa  mohon pihak kai saya minta kejelasannya,"['kenapa', 'sekarang', 'jadi', 'susah', 'untuk', 'pesan', 'tikenyaa', 'nyesel', 'udah', 'update', 'gitu', 'ttep', 'pake', 'versi', 'lama', 'yang', 'baru', 'disuruh', 'masukin', 'diget', 'identitas', 'udah', 'gitu', 'atur', 'bisa', 'kecewa', 'mohon', 'pihak', 'kai', 'saya', 'minta', 'kejelasannya']","['mengapa', 'sekarang', 'sehingga', 'sulit', 'untuk', 'pesan', 'tiketnya', 'menyesal', 'sudah', 'pembaruan', 'begitu', 'tetap', 'menggunakan', 'versi', 'lama', 'yang', 'baru', 'disuruh', 'masukkan', 'digit', 'identitas', 'sudah', 'begitu', 'atur', 'bisa', 'kecewa', 'mohon', 'pihak', 'kai', 'saya', 'diminta', 'kejelasannya']","['mengapa', 'sekarang', 'sehingga', 'sulit', 'untuk', 'pesan', 'tiket', 'sesal', 'sudah', 'baru', 'begitu', 'tetap', 'guna', 'versi', 'lama', 'yang', 'baru', 'suruh', 'masuk', 'digit', 'identitas', 'sudah', 'begitu', 'atur', 'bisa', 'kecewa', 'mohon', 'pihak', 'kai', 'saya', 'minta', 'jelas']","['sulit', 'pesan', 'tiket', 'sesal', 'versi', 'suruh', 'masuk', 'digit', 'identitas', 'atur', 'kecewa', 'mohon', 'kai']"
"sangat recomend banget buat kalian yg suka traveling tanpa ribet. dan nyaman deh pokoknya.👌🏻 cuman kurang 1 aja c, local train.a jadi ga bisa di buka di daerah aku, kenapa ya min ??? padahal dulu² bisa loh.🤔. but over all nice pokok. 🥰",sangat recomend banget buat kalian  suka traveling tanpa ribet  nyaman  pokoknya cuman kurang   local traina jadi  bisa  buka  daerah  kenapa   padahal dulu bisa   over  nice pokok,"['sangat', 'recomend', 'banget', 'buat', 'kalian', 'suka', 'traveling', 'tanpa', 'ribet', 'nyaman', 'pokoknya', 'cuman', 'kurang', 'local', 'traina', 'jadi', 'bisa', 'buka', 'daerah', 'kenapa', 'padahal', 'dulu', 'bisa', 'over', 'nice', 'pokok']","['sangat', 'recomend', 'sekali', 'untuk', 'kalian', 'suka', 'traveling', 'tanpa', 'rumit', 'nyaman', 'intinya', 'hanya', 'kurang', 'local', 'traina', 'sehingga', 'bisa', 'buka', 'daerah', 'mengapa', 'padahal', 'dahulu', 'bisa', 'over', 'bagus', 'pokok']","['sangat', 'recomend', 'sekali', 'untuk', 'kalian', 'suka', 'traveling', 'tanpa', 'rumit', 'nyaman', 'inti', 'hanya', 'kurang', 'local', 'traina', 'sehingga', 'bisa', 'buka', 'daerah', 'mengapa', 'padahal', 'dahulu', 'bisa', 'over', 'bagus', 'pokok']","['recomend', 'suka', 'traveling', 'rumit', 'nyaman', 'inti', 'local', 'traina', 'buka', 'daerah', 'over', 'bagus', 'pokok']"
"Tolong, ini kenapa ya sejak upgrade kok malah tidak bisa memesan tiket KA lokal Kediri-Sepanjang, lebih baik versi lama saja, sta pilihan untuk daerah kediri banyak #edit terima kasih arahannya sangat membantu",tolong  kenapa  sejak upgrade  malah tidak bisa memesan tiket  lokal kedirisepanjang lebih baik versi lama saja  pilihan untuk daerah kediri banyak terima kasih arahannya sangat membantu,"['tolong', 'kenapa', 'sejak', 'upgrade', 'malah', 'tidak', 'bisa', 'memesan', 'tiket', 'lokal', 'kedirisepanjang', 'lebih', 'baik', 'versi', 'lama', 'saja', 'pilihan', 'untuk', 'daerah', 'kediri', 'banyak', 'terima', 'kasih', 'arahannya', 'sangat', 'membantu']","['tolong', 'mengapa', 'sejak', 'pembaruan', 'namun', 'tidak', 'bisa', 'memesan', 'tiket', 'lokal', 'kediri', 'sepanjang', 'lebih', 'baik', 'versi', 'lama', 'saja', 'pilihan', 'untuk', 'daerah', 'kediri', 'banyak', 'terima', 'kasih', 'arahannya', 'sangat', 'membantu']","['tolong', 'mengapa', 'sejak', 'baru', 'namun', 'tidak', 'bisa', 'mes', 'tiket', 'lokal', 'diri', 'panjang', 'lebih', 'baik', 'versi', 'lama', 'saja', 'pilih', 'untuk', 'daerah', 'diri', 'banyak', 'terima', 'kasih', 'arah', 'sangat', 'bantu']","['tolong', 'mes', 'tiket', 'lokal', 'versi', 'pilih', 'daerah', 'terima', 'kasih', 'arah', 'bantu']"
Ganti hp... G bisa login.. Ini hp nya yang salah ato aplikadinya yang harus pake hp spesifikasi tinggi... Hadeh.. Tapi emang membantu bgt sih.. Jadi tetep tak kasih bintang lima... Membantu ada menu e boarding nya.. Kalau pas mepet g perlu cetak boarding nya.. Langsung lari ke pintu masuk...,ganti   bisa login    yang salah  aplikadinya yang harus pake  spesifikasi tinggi hadeh tapi emang membantu   jadi tetep  kasih bintang lima membantu  menu  boarding  kalau  mepet  perlu cetak boarding  langsung lari  pintu masuk,"['ganti', 'bisa', 'login', 'yang', 'salah', 'aplikadinya', 'yang', 'harus', 'pake', 'spesifikasi', 'tinggi', 'hadeh', 'tapi', 'emang', 'membantu', 'jadi', 'tetep', 'kasih', 'bintang', 'lima', 'membantu', 'menu', 'boarding', 'kalau', 'mepet', 'perlu', 'cetak', 'boarding', 'langsung', 'lari', 'pintu', 'masuk']","['ubah', 'bisa', 'masuk', 'aplikasi', 'yang', 'salah', 'aplikadinya', 'yang', 'harus', 'menggunakan', 'spesifikasi', 'tinggi', 'aduh', 'tetapi', 'memang', 'membantu', 'sehingga', 'tetap', 'kasih', 'bintang', 'lima', 'membantu', 'menu', 'boarding', 'jika', 'dekat', 'perlu', 'cetak', 'boarding', 'langsung', 'lari', 'pintu', 'masuk']","['ubah', 'bisa', 'masuk', 'aplikasi', 'yang', 'salah', 'aplikadinya', 'yang', 'harus', 'guna', 'spesifikasi', 'tinggi', 'aduh', 'tetapi', 'memang', 'bantu', 'sehingga', 'tetap', 'kasih', 'bintang', 'lima', 'bantu', 'menu', 'boarding', 'jika', 'dekat', 'perlu', 'cetak', 'boarding', 'langsung', 'lari', 'pintu', 'masuk']","['ubah', 'masuk', 'aplikasi', 'salah', 'aplikadinya', 'spesifikasi', 'aduh', 'bantu', 'kasih', 'bintang', 'bantu', 'menu', 'boarding', 'cetak', 'boarding', 'langsung', 'lari', 'pintu', 'masuk']"
"Aplikasi membantu mempermudah pembelian tiket KA, interface yang ringkas dan mudah dipahami, saran saya dalam ditambahkan petunjuk ketika akan memilih kursi apakah kursi itu saling berhadapan atau tidak, agar penumpang tidak salah dalam memilih kursi, terimakasih KAI semakin jaya untuk transportasi indonesia",aplikasi membantu mempermudah pembelian tiket  interface yang ringkas  mudah dipahami saran saya dalam ditambahkan petunjuk ketika akan memilih kursi apakah kursi  saling berhadapan atau tidak agar penumpang tidak salah dalam memilih kursi terimakasih kai semakin jaya untuk transportasi indonesia,"['aplikasi', 'membantu', 'mempermudah', 'pembelian', 'tiket', 'interface', 'yang', 'ringkas', 'mudah', 'dipahami', 'saran', 'saya', 'dalam', 'ditambahkan', 'petunjuk', 'ketika', 'akan', 'memilih', 'kursi', 'apakah', 'kursi', 'saling', 'berhadapan', 'atau', 'tidak', 'agar', 'penumpang', 'tidak', 'salah', 'dalam', 'memilih', 'kursi', 'terimakasih', 'kai', 'semakin', 'jaya', 'untuk', 'transportasi', 'indonesia']","['aplikasi', 'membantu', 'mempermudah', 'pembelian', 'tiket', 'design', 'antarmuka', 'yang', 'ringkas', 'mudah', 'dipahami', 'saran', 'saya', 'dalam', 'ditambahkan', 'petunjuk', 'ketika', 'akan', 'memilih', 'kursi', 'apakah', 'kursi', 'saling', 'berhadapan', 'atau', 'tidak', 'agar', 'penumpang', 'tidak', 'salah', 'dalam', 'memilih', 'kursi', 'terima', 'kasih', 'kai', 'semakin', 'jaya', 'untuk', 'transportasi', 'indonesia']","['aplikasi', 'bantu', 'mudah', 'beli', 'tiket', 'design', 'antarmuka', 'yang', 'ringkas', 'mudah', 'paham', 'saran', 'saya', 'dalam', 'tambah', 'tunjuk', 'ketika', 'akan', 'pilih', 'kursi', 'apakah', 'kursi', 'saling', 'hadap', 'atau', 'tidak', 'agar', 'tumpang', 'tidak', 'salah', 'dalam', 'pilih', 'kursi', 'terima', 'kasih', 'kai', 'makin', 'jaya', 'untuk', 'transportasi', 'indonesia']","['aplikasi', 'bantu', 'mudah', 'beli', 'tiket', 'design', 'antarmuka', 'ringkas', 'mudah', 'paham', 'saran', 'pilih', 'kursi', 'kursi', 'hadap', 'tumpang', 'salah', 'pilih', 'kursi', 'terima', 'kasih', 'kai', 'jaya', 'transportasi', 'indonesia']"
bisa di pergunakan ketika tidak menggunakan data karna di setiap kota terkadang signal tidak mendukung dan susah akses aplikasi KAI bila sinyal tidak stabil dan di permudah untuk pemakian nya,bisa  pergunakan ketika tidak menggunakan data karna  setiap kota terkadang signal tidak mendukung  susah akses aplikasi kai bila sinyal tidak stabil   permudah untuk pemakian ,"['bisa', 'pergunakan', 'ketika', 'tidak', 'menggunakan', 'data', 'karna', 'setiap', 'kota', 'terkadang', 'signal', 'tidak', 'mendukung', 'susah', 'akses', 'aplikasi', 'kai', 'bila', 'sinyal', 'tidak', 'stabil', 'permudah', 'untuk', 'pemakian']","['bisa', 'pergunakan', 'ketika', 'tidak', 'menggunakan', 'data', 'karena', 'setiap', 'kota', 'terkadang', 'sinyal', 'tidak', 'mendukung', 'sulit', 'akses', 'aplikasi', 'kai', 'bila', 'sinyal', 'tidak', 'stabil', 'permudah', 'untuk', 'pemakaian']","['bisa', 'guna', 'ketika', 'tidak', 'guna', 'data', 'karena', 'tiap', 'kota', 'terkadang', 'sinyal', 'tidak', 'dukung', 'sulit', 'akses', 'aplikasi', 'kai', 'bila', 'sinyal', 'tidak', 'stabil', 'mudah', 'untuk', 'pakai']","['data', 'kota', 'terkadang', 'sinyal', 'dukung', 'sulit', 'akses', 'aplikasi', 'kai', 'sinyal', 'stabil', 'mudah', 'pakai']"
"Akhirnya Pramex bisa dipesan via aplikasi. sangat memudahkan sekali dan tidak perlu repot2 antri di stasiun. masukan: untuk payment metode mungkin bisa ditambahkan virtual account, gerai minimarket dll sehingga akan semakin memudahkan customer.",akhirnya pramex bisa dipesan  aplikasi sangat memudahkan sekali  tidak perlu repot antri  stasiun masukan untuk payment metode mungkin bisa ditambahkan virtual account gerai minimarket  sehingga akan semakin memudahkan customer,"['akhirnya', 'pramex', 'bisa', 'dipesan', 'aplikasi', 'sangat', 'memudahkan', 'sekali', 'tidak', 'perlu', 'repot', 'antri', 'stasiun', 'masukan', 'untuk', 'payment', 'metode', 'mungkin', 'bisa', 'ditambahkan', 'virtual', 'account', 'gerai', 'minimarket', 'sehingga', 'akan', 'semakin', 'memudahkan', 'customer']","['akhirnya', 'pramex', 'bisa', 'dipesan', 'aplikasi', 'sangat', 'memudahkan', 'sekali', 'tidak', 'perlu', 'repot', 'antre', 'stasiun', 'masukan', 'untuk', 'pembayaran', 'metode', 'sebaiknya', 'bisa', 'ditambahkan', 'virtual', 'account', 'gerai', 'minimarket', 'sehingga', 'akan', 'semakin', 'memudahkan', 'pelanggan']","['akhir', 'pramex', 'bisa', 'pes', 'aplikasi', 'sangat', 'mudah', 'sekali', 'tidak', 'perlu', 'repot', 'antre', 'stasiun', 'masuk', 'untuk', 'bayar', 'metode', 'baik', 'bisa', 'tambah', 'virtual', 'account', 'gerai', 'minimarket', 'sehingga', 'akan', 'makin', 'mudah', 'langgan']","['pramex', 'pes', 'aplikasi', 'mudah', 'repot', 'antre', 'stasiun', 'masuk', 'bayar', 'metode', 'virtual', 'account', 'gerai', 'minimarket', 'mudah', 'langgan']"
"Mantapz pesan tiket tanpa ribet,,tinggal capcuzz lewat KAI Access ga perlu datang ke stasiun pake antrian. Batal perjalanan pun bisa proses pembatalan dan uang ditranfer balik..pokoknya NO RIBET lah...",mantapz pesan tiket tanpa ribettinggal capcuzz lewat kai access  perlu datang  stasiun pake antrian batal perjalanan  bisa proses pembatalan  uang ditranfer balikpokoknya  ribet ,"['mantapz', 'pesan', 'tiket', 'tanpa', 'ribettinggal', 'capcuzz', 'lewat', 'kai', 'access', 'perlu', 'datang', 'stasiun', 'pake', 'antrian', 'batal', 'perjalanan', 'bisa', 'proses', 'pembatalan', 'uang', 'ditranfer', 'balikpokoknya', 'ribet']","['mantap', 'pesan', 'tiket', 'tanpa', 'rumit', 'tinggal', 'capcus', 'lewat', 'kai', 'access', 'perlu', 'datang', 'stasiun', 'menggunakan', 'antre', 'batal', 'perjalanan', 'bisa', 'proses', 'pembatalan', 'uang', 'ditranfer', 'harus', 'kembali', 'rumit']","['mantap', 'pesan', 'tiket', 'tanpa', 'rumit', 'tinggal', 'capcus', 'lewat', 'kai', 'access', 'perlu', 'datang', 'stasiun', 'guna', 'antre', 'batal', 'jalan', 'bisa', 'proses', 'batal', 'uang', 'ditranfer', 'harus', 'kembali', 'rumit']","['mantap', 'pesan', 'tiket', 'rumit', 'tinggal', 'capcus', 'kai', 'access', 'stasiun', 'antre', 'batal', 'jalan', 'proses', 'batal', 'uang', 'ditranfer', 'rumit']"
"Muncul note : ""Pembatalan tidak dapat dilakukan, karena data pemilik akun tidak ada dalam daftar penumpang. Mohon melakukan pembatalan ke stasiun."" Padahal data akun dan daftar penumpang saya lengkap ,dan biasanya saya melakukan pembatalan/ubah jadwal bisa ,ini kenapa gak bisa ya? Saya juga sudah email tp gk di reply2.",muncul note pembatalan tidak dapat dilakukan karena data pemilik akun tidak  dalam daftar penumpang mohon melakukan pembatalan  stasiun padahal data akun  daftar penumpang saya lengkap  biasanya saya melakukan pembatalanubah jadwal bisa  kenapa  bisa  saya juga sudah email    reply,"['muncul', 'note', 'pembatalan', 'tidak', 'dapat', 'dilakukan', 'karena', 'data', 'pemilik', 'akun', 'tidak', 'dalam', 'daftar', 'penumpang', 'mohon', 'melakukan', 'pembatalan', 'stasiun', 'padahal', 'data', 'akun', 'daftar', 'penumpang', 'saya', 'lengkap', 'biasanya', 'saya', 'melakukan', 'pembatalanubah', 'jadwal', 'bisa', 'kenapa', 'bisa', 'saya', 'juga', 'sudah', 'email', 'reply']","['muncul', 'note', 'pembatalan', 'tidak', 'dapat', 'dilakukan', 'karena', 'data', 'pemilik', 'akun', 'tidak', 'dalam', 'daftar', 'penumpang', 'mohon', 'melakukan', 'pembatalan', 'stasiun', 'padahal', 'data', 'akun', 'daftar', 'penumpang', 'saya', 'lengkap', 'biasanya', 'saya', 'melakukan', 'pembatalan', 'ubah', 'jadwal', 'bisa', 'mengapa', 'bisa', 'saya', 'juga', 'sudah', 'email', 'balas']","['muncul', 'note', 'batal', 'tidak', 'dapat', 'laku', 'karena', 'data', 'milik', 'akun', 'tidak', 'dalam', 'daftar', 'tumpang', 'mohon', 'laku', 'batal', 'stasiun', 'padahal', 'data', 'akun', 'daftar', 'tumpang', 'saya', 'lengkap', 'biasa', 'saya', 'laku', 'batal', 'ubah', 'jadwal', 'bisa', 'mengapa', 'bisa', 'saya', 'juga', 'sudah', 'email', 'balas']","['muncul', 'note', 'batal', 'laku', 'data', 'milik', 'akun', 'daftar', 'tumpang', 'mohon', 'laku', 'batal', 'stasiun', 'data', 'akun', 'daftar', 'tumpang', 'lengkap', 'laku', 'batal', 'ubah', 'jadwal', 'email', 'balas']"
"Kai sdh jdi moda transportasi favorit saya dan keluarga dari dulu. Apl nya bagus sgt membantu, lebih baik lg kalo di kasih gambar interior per kereta. Semoga jdi masukan untuk kai. 😊",kai   moda transportasi favorit saya  keluarga dari dulu   bagus  membantu lebih baik  kalo  kasih gambar interior  kereta semoga  masukan untuk kai,"['kai', 'moda', 'transportasi', 'favorit', 'saya', 'keluarga', 'dari', 'dulu', 'bagus', 'membantu', 'lebih', 'baik', 'kalo', 'kasih', 'gambar', 'interior', 'kereta', 'semoga', 'masukan', 'untuk', 'kai']","['kai', 'moda', 'transportasi', 'favorit', 'saya', 'keluarga', 'dari', 'dahulu', 'bagus', 'membantu', 'lebih', 'baik', 'jika', 'kasih', 'gambar', 'interior', 'kereta', 'semoga', 'masukan', 'untuk', 'kai']","['kai', 'moda', 'transportasi', 'favorit', 'saya', 'keluarga', 'dari', 'dahulu', 'bagus', 'bantu', 'lebih', 'baik', 'jika', 'kasih', 'gambar', 'interior', 'kereta', 'moga', 'masuk', 'untuk', 'kai']","['kai', 'moda', 'transportasi', 'favorit', 'keluarga', 'bagus', 'bantu', 'kasih', 'gambar', 'interior', 'kereta', 'moga', 'masuk', 'kai']"
